PAGE,PAPER_LINK,PAPER_TITLE,PAPER_ABSTRACT
53,https://www.medrxiv.org/content/10.1101/2024.04.09.24305536v1,The PS4-Likelihood Ratio Calculator: Flexible allocation of evidence weighting for case-control data in variant classification,"AbstractBackground Within the 2015 American College of Medical Genetics/Association of Molecular Pathology (ACMG/AMP) variant classification framework, case-control observations can only be scored dichotomously as ‘strong’ evidence (PS4) towards pathogenicity or ‘nil’.Methods We developed the PS4-likelihood ratio calculator (PS4-LRCalc) for quantitative evidence assignment based on the observed variant frequencies in cases and controls. Binomial likelihoods are computed for two models, each defined by pre-specified odds ratio (OR) thresholds. Model one represents the hypothesis of association between variant and phenotype (e.g. OR≥5) and model two represents the hypothesis of non-association (e.g. OR≤1).Results PS4-LRCalc enables continuous quantitation of evidence for variant classification expressed as a likelihood ratio (LR), which can be log-converted into log LR (evidence points). Using PS4-LRCalc, observed data can be used to quantify evidence towards either pathogenicity or benignity. Variants can also be evaluated against models of different penetrance. The approach is applicable to balanced datasets generated for more common phenotypes and smaller datasets more typical in very rare disease variant evaluation.Conclusion PS4-LRCalc enables flexible evidence quantitation on a continuous scale for observed case-control data. The converted LR is amenable to incorporation into the now widely used 2018 updated Bayesian ACMG/AMP framework."
53,https://www.medrxiv.org/content/10.1101/2024.04.09.24301992v1,Chagas disease: lack of knowledge as a risk factor,"AbstractChagas disease presents not merely as a medical concern but as a multifaceted socio-environmental health issue demanding diverse approaches. In Argentina, an estimated two million individuals are afflicted with Chagas disease, with 600,000 exhibiting clinical manifestations. This study endeavors to gauge the populace’s knowledge levels in Añatuya, situated northeast of Santiago del Estero, and to compare comprehension levels between Chagas disease patients and non-patients. Employing a cross-sectional epidemiological design, demographic, socio-economic, and medical data were gathered through surveys from individuals aged 18 and above attending local healthcare facilities. Analysis revealed that among 200 patients, 12% exhibited low, 66% intermediate, and 22% high levels of elementary knowledge regarding Chagas disease, nearing optimal understanding for an endemic region. However, statistically significant differences (p < 0.05) in knowledge were observed between Chagas and non-Chagas patients in only three out of ten elementary knowledge questions. Moreover, housing quality, a pivotal risk factor for Triatoma Infestans presence, indicated that 78% resided in improved dwellings, yet 22% lived in high-risk housing, reflecting persistent precarious living conditions susceptible to infestation. Enhanced comprehension of Chagas disease fundamentals and associated risk factors could empower endemic area residents towards proactive well-being practices, advocating for improved living standards and disease management strategies."
53,https://www.medrxiv.org/content/10.1101/2024.04.10.24305440v1,Temporo-spatial cellular atlas of the regenerating alveolar niche in idiopathic pulmonary fibrosis,"AbstractHealthy repair of the alveoli requires alveolar stem cells to differentiate into cells designed for gas exchange. In chronic lung fibrotic disease like idiopathic pulmonary fibrosis (IPF), alveolar epithelial cells regenerate abnormally. The cause of this is unknown but its highly cellular, inflamed and structurally altered regenerating niche is likely to be relevant. Here, in unique sets of human lung tissues capturing advancing fibrosis, and with a 33-plex single cell imaging mass cytometry (IMC), we provide a high resolution and comprehensive temporo-spatial cell atlas of the regenerating alveolar niches. Using a suite of mathematical tools, we expose an organized immune network and identify CD206hi alveolar macrophages as a central immune cell in the immune-alveolar epithelial interactome. A spatially-directed receptor-ligand analysis offers an in-silico mechanism by which these macrophages influenced alveolar regeneration. Our study unravels a complex cellular environment and identifies key interactions that influence alveolar regeneration in a fibrotic lung."
53,https://www.medrxiv.org/content/10.1101/2024.04.09.24305590v1,School Neighborhood Deprivation is Associated with a Higher Prevalence of Hypertension,"AbstractBackground Hypertension, a major modifiable risk factor for cardiovascular disease, is increasing among adolescents. While socioeconomic factors have been shown to contribute to hypertension risk in adults, similar data in children is lacking. We examined the association between socioeconomic characteristics of school neighborhoods and the prevalence of hypertension in adolescents.Methods School neighborhood socioeconomic status (SES) was assessed via the area deprivation index (ADI), a composite measure of area-level socioeconomic deprivation. Using data from a school BP surveillance program implemented in the Houston metropolitan area, we performed a cross-sectional analysis using both univariate and multivariable regression analyses.Results Among 21,392 students aged 10 to 19 years during the 2000 through 2017 academic years, the prevalence of sustained hypertension was 2.6%. Although 85% of students attended schools located in neighborhoods in quartiles 1 (Q1) and 2 (Q2) (higher ADI represents more deprivation), Hispanics and African Americans were overrepresented in the schools located inside more deprived neighborhoods. The highest sustained hypertension rate (4.6%) was observed among students attending Q 3 and Q4 schools compared to 2.3% in Q 1 and Q2 schools (p < 0.001). Multivariable regression analysis showed that being male, obese, and attending school in a disadvantaged neighborhood were significantly associated with an increased prevalence of hypertension.Conclusions Attending school in neighborhoods with lower SES may account for the increased hypertension prevalence in minority adolescents. Characteristics of school neighborhoods play an important role in the disparities observed in hypertension prevalence, providing direct opportunities to encourage improved dietary intake and physical activity, both of which are important determinants of hypertension."
53,https://www.medrxiv.org/content/10.1101/2024.04.08.24305398v1,Data rectification to account for delays in reporting disease incidence with an application to forecasting COVID-19 cases,"AbstractEffective monitoring of infectious disease incidence remains a major challenge to public health. Difficulties in estimating the trends in disease incidence arise mainly from the time delay between case diagnosis and the reporting of cases to public health databases. However, predictive models usually assume that public data sets faithfully reflect the state of disease transmission. In this paper, we study the effect of delayed case reporting by comparing data reported by the Johns Hopkins Coronavirus Resource Center (CRC) with that of the raw clinical data collected from the San Antonio Metro Health District (SAMHD), San Antonio, Texas. An insight on the subtle effect that such reporting errors potentially have on predictive modeling is presented. We use an exponential distribution model for the regression analysis of the reporting delay. The proposed model for correcting reporting delays was applied to our recently developed SEYAR (Susceptible, Exposed, Symptomatic, Asymptomatic, Recovered) dynamical model for COVID-19 transmission dynamics. Employing data from SAMHD, we demonstrate that the forecasting ability of the SEYAR model is substantially improved when the rectified reporting obtained from our proposed model is utilized. The methods and findings demonstrated in this work have ample applicability in the forecasting of infectious disease outbreaks. Our findings suggest that failure to consider reporting delays in surveillance data can significantly alter forecasts."
53,https://www.medrxiv.org/content/10.1101/2024.04.09.24305558v1,"Association of current Schistosoma mansoni, S. japonicum, and S. mekongi infection status and intensity with periportal fibrosis: a systematic review and meta-analysis","SummaryBackground Periportal fibrosis (PPF) is a severe morbidity caused by both current and past exposure to intestinal schistosomes. We assessed the association between current/active infection status and intensity of Schistosoma mansoni, S. japonicum, or S. mekongi with PPF.Methods We systematically searched the Cochrane Central Register of Controlled Trials, Embase, Global Health, Global Index Medicus and Medline on August 24, 2022. A meta-analysis to derive pooled effect sizes for concurrently measured current schistosome infection status and intensity against author-defined PPF was conducted using inverse-variance weighted random effects. Subgroup analyses by study characteristics and risk of bias assessments using a modified National Institute of Health Risk of Bias Tool were completed. The protocol was prospectively registered on PROSPERO (CRD42022333919).Findings We identified 2646 records; 37 studies were included in the systematic review and 30 studies in the meta-analysis. S. mansoni was most studied (91·89%; 34/37). PPF was heterogeneously defined with the Niamey ultrasound protocol commonly used for diagnosis. Individuals with any current infection were 2·50 (95% CI:1·71-3·66) times more likely to have PPF compared to uninfected individuals with high heterogeneity (I2 statistic 94·80%). Subgroup analyses showed there was no association when only ultrasound patterns or modified Niamey Protocols were used. There was no association in studies conducted in sub-Saharan Africa after 2002 when mass drug administration became widespread, or in studies with a low risk of bias. No significant association was found between schistosome infection intensity and PPF.Interpretation World Health Organization guidelines use current schistosome infection intensity as a proxy for schistosomiasis-related morbidity. This study supports that only current infection status was tenuously associated with PPF. Guidelines are needed to better monitor schistosomiasis-related morbidities.Funding NDPH Pump Priming Fund, Wellcome Trust-ISSF (204826/Z/16/Z), John Fell Fund, Robertson Foundation, and UKRI EPSRC (EP/X021793/1).Evidence before this study Periportal fibrosis (PPF) is a severe complication of intestinal schistosomiasis. We searched the Cochrane Central Register of Controlled Trials, Embase, Global Health, Global Index Medicus, and Medline from the database inception to August 24, 2022. The broad search terms were “Schistosoma”, “fibrosis” AND “periportal OR liver”. Three reviews were detected by the search string; these detailed how human genetics influence fibrosis outcomes, non-invasive methods of periportal fibrosis in schistosomiasis patients, and human host regulation of liver fibrosis during schistosome infection. Outside this search string, reviews exploring the impact of co-infections on liver morbidity (Hepatitis B/C and malaria), the use of ultrasonography for assessing morbidity, and the impact of chemotherapy on liver morbidity were identified or in progress. No review had assessed the impact of current intestinal schistosome infection status or intensity on PPF outcomes.Added value of this study Here we provide quantitative evidence for the influence of (or lack thereof) current Schistosoma mansoni, S. japonicum, and S. mekongi infection status and intensity on PPF while presenting the risk of bias in the available literature. By synthesising data ranging from 1988–2020 encompassing 17317 participants, across all age ranges, we found that individuals with current schistosome infection were 2·50 times more likely to have PPF when compared to individuals who are not currently infected. Heterogeneity was high (>90%) across studies and was not reduced when moderate or high risk of bias studies were excluded. The association of current schistosome infection status was tenuous, determined solely by unadjusted studies that ignored cofounders and were conducted prior to mass drug administration. The association was observed only in moderate to high risk of bias studies and not present in low risk of bias studies. Importantly, we found no significant association between the intensity of current schistosome infections and PPF with very few studies available on current infection intensity.Implications of all the available evidence Current World Health Organization (WHO) guidelines focus on reducing schistosomiasis-related morbidity as approximated by community prevalence cut-offs set based on only current schistosome infection intensity. This meta-analysis provides evidence that those currently infected with schistosomes had an increased likelihood of having PPF, but only when infection status was considered rather than infection intensity. The high heterogeneity found among studies presented here suggests the need for standardisation of PPF diagnosis to accurately estimate the global burden of this disease in the future. Our findings suggest that in the current context of widespread, repeated mass drug administration infection proxy indicators are poor estimates of severe morbidity related to schistosomal liver fibrosis. Guidelines or recommendations are needed now from the WHO to assist endemic countries on how to directly monitor schistosomiasis-related morbidities as opposed to monitoring current infections while considering existing local resources and health system constraints."
53,https://www.medrxiv.org/content/10.1101/2024.04.10.24304953v1,Repeatability of gait of children with spastic cerebral palsy in different walking conditions,"AbstractObjectives Three-dimensional gait analysis is the ‘gold standard’ for measurement and description of gait. Gait variability can arise from intrinsic and extrinsic factors and may vary between walking conditions. This study aimed to define the inter-trial and inter-session repeatability in gait analysis data of children with cerebral palsy (CP) who were walking in four conditions, namely barefoot or with ankle-foot orthosis (AFO), and overground or treadmill.Design Test-retest repeatability study.Setting Rehabilitation facility with a human motion analysis laboratory.Participants Ten ambulatory children with spastic CP (age=5-15years). In addition, two control datasets (N=56; N=18) of typically developing children were used as a reference.Interventions Not applicable.Main Outcome Measures Inter-trial and inter-session variability was measured using intra-class correlations (ICC’s) with accompanying confidence intervals, standard error of measurement (SEM), as well as the SEM expressed as percentage (%SEM) of the total joint-range-of-motion of typically developed children.Results Overall we found good to excellent ICC-values and favourable SEM-values for the inter-session Gait Profile Score (ICC=0.85-0.98, SEM=0.45°-0.91°) and Gait Variable Scores (ICC=0.85-0.99, SEM=0.22-1.11°) for the lower-limb joints. The %SEM was the highest for the ankle joint (%SEM=0.8%–3.0%). For the continuous waveform data, only in the ankle joint, differences were observed. Namely, smaller SEM-values for the AFO-condition (mean inter-trial=0.14°; mean inter-session=1.121°) in comparison to the barefoot-condition (mean inter-trial= 0.55°; mean inter-session=2.22°). For all the kinetic parameters, the treadmill conditions showed smaller SEM-values in comparison to the overground condition.Conclusions All conditions proved to be repeatable, showing good to excellent ICC-values. The ankle kinematics were more repeatable when the participants were walking with their AFOs in comparison to barefoot walking. Taking the total joint-range-of-motion into account, the knee joint showed the most repeatable motion, while ankle motions showed the lowest repeatability. For kinetics, treadmill conditions showed better repeatability than the overground conditions."
54,https://www.medrxiv.org/content/10.1101/2024.04.09.24305289v1,Discovering mechanisms underlying medical AI prediction of protected attributes,"AbstractRecent advances in Artificial Intelligence (AI) have started disrupting the healthcare industry, especially medical imaging, and AI devices are increasingly being deployed into clinical practice. Such classifiers have previously demonstrated the ability to discern a range of protected demographic attributes (like race, age, sex) from medical images with unexpectedly high performance, a sensitive task which is difficult even for trained physicians. Focusing on the task of predicting sex from dermoscopic images of skin lesions, we are successfully able to train high-performing classifiers achieving a ROC-AUC score of ∼0.78. We highlight how incorrect use of these demographic shortcuts can have a detrimental effect on the performance of a clinically relevant downstream task like disease diagnosis under a domain shift. Further, we employ various explainable AI (XAI) techniques to identify specific signals which can be leveraged to predict sex. Finally, we introduce a technique to quantify how much a signal contributes to the classification performance. Using this technique and the signals identified, we are able to explain ∼44% of the total performance. This analysis not only underscores the importance of cautious AI application in healthcare but also opens avenues for improving the transparency and reliability of AI-driven diagnostic tools."
54,https://www.medrxiv.org/content/10.1101/2024.04.09.24305328v1,Protocol for the development and validation of a Rheumatoid Arthritis PredIction moDel using primary care health records (RAPID),"AbstractBackground Rheumatoid Arthritis (RA) is a chronic rheumatological condition which causes inflammation of both the joint lining and extra-articular sites. It affects around 1% of the UK population and, if not properly treated, can lead joint damage, disability, and significant socioeconomic burden. The risk of long-term damage is reduced if treatment is started in an early disease stage with treatment in the first 3 months being associated with significantly improved clinical outcomes. However, treatment is often delayed due to long referral waits and challenges in identifying early RA in primary care. We plan to use large primary care datasets to develop and validate an RA risk prediction model for use in primary care, with the aim to provide an additional mechanism for early diagnosis and referral for treatment.Methods We identified candidate predictors from literature review, expert clinical opinion, and patient research partner input. Using coded primary care data held in Clinical Practice Research Datalink (CPRD) Aurum, we will use a time to event Cox proportional hazards model to develop a 1-year risk prediction model for RA. This will be validated first in CPRD GOLD and then independently in the Secure Anonymised Information Linkage dataset. We will also conduct a sensitivity analysis for the same model at 2–5-year risk, with a secondary outcome of RA and initiation of a disease modifying drug, and with the addition of laboratory test results as candidate predictors.Discussion The resulting risk prediction model may provide an additional mechanism to distinguish early RA in primary care and reduce treatment delays through earlier referral."
54,https://www.medrxiv.org/content/10.1101/2024.04.09.24305556v1,Novel genetic insights into the roles of amino acids in metabolic dysfunction-associated steatotic liver disease,"AbstractBackground Previous research has suggested potential links between amino acids and metabolic dysfunction-associated steatotic liver disease (MASLD), but the precise roles of amino acids in MASLD development are not well understood. This study aimed to obtain insights into the relationships between circulating amino acids and MASLD.Methods Utilizing data from the UK Biobank, we examined the observational associations of ten amino acids with MASLD in a cohort of 72,626 MASLD cases and 128,102 controls. Bi-directional two-sample Mendelian randomization (MR) was conducted using genome-wide association study data to investigate the causal relationships between amino acids and MASLD. Multiple MR methods comprising MR-Egger and MR-PRESSO were applied to assess pleiotropy and heterogeneity, and multivariable MR was conducted to evaluate the impacts of body mass index (BMI) on these associations. Survival analysis assessed the link between baseline amino acid levels and the risk of major outcomes.Results We identified nine amino acids significantly associated with MASLD in the observational study. The genetic predisposition towards higher leucine (odds ratio (OR) [95% confidence interval (CI)]: 2.1 [1.4, 3.2]), valine (OR [95% CI]: 1.8 [1.3, 2.7]), and alanine (OR [95% CI]: 1.4 [1.1, 1.8]) levels were significantly associated with MASLD. By contrast, the genetic predisposition for increased MASLD risk was significantly associated with phenylalanine (beta = 0.05, p = 4.0×10-4). Further analysis showed that valine may mediate the association between BMI and MASLD, and may also have an exclusive effect on MASLD in addition to the effect of obesity (beta = 1.3, p = 1.9×10-4). Elevated phenylalanine levels in MASLD patients were linked with an increased risk of metabolic dysfunction-associated steatohepatitis (MASH), hepatocellular carcinoma, cirrhosis, heart failure, stroke, and mortality.Conclusion We found genetic associations between circulating branched-chain amino acids, particularly leucine and valine, and MASLD, independent of obesity. Phenylalanine was identified as a potential biomarker for MASLD prognostic complications. These results highlight the importance of amino acid metabolism in MASLD as well as suggest new possibilities for research and therapeutic intervention."
54,https://www.medrxiv.org/content/10.1101/2024.04.09.24305574v1,"Design of the COMEBACK and BACKHOME Studies, Longitudinal Cohorts for Comprehensive Deep Phenotyping of Adults with Chronic Low-Back Pain (cLBP): a part of the BACPAC Research Program","ABSTRACTObjective The University of California, San Francisco (UCSF) Core Center for Patient-centric, Mechanistic Phenotyping in Chronic Low Back Pain (REACH) is one of the three NIH Back Pain Consortium (BACPAC) Research Programs Mechanistic Research Centers (MRCs). The goal of UCSF REACH is to define cLBP phenotypes and pain mechanisms that can lead to effective, personalized treatments for patients across the population. The primary objective of this research project is to address the critical need for new diagnostic and prognostic markers, and associated patient classification protocols for chronic low back pain (cLBP) treatment.Design To meet this objective, REACH is conducting two large investigator-initiated translational research cohort studies called: The Longitudinal Clinical Cohort for Comprehensive Deep Phenotyping of Chronic Low-Back Pain (cLBP) Adults Study (comeBACK) and the Chronic Low-Back Pain (cLBP) in Adults Study (BACKHOME).Setting comeBACK is a longitudinal multicenter in-person observational study of 450 adults with chronic low back pain designed to perform comprehensive deep phenotyping. While, the BACKHOME study is a site-less longitudinal observational e-cohort of approximately 3000 U.S. adults with cLBP. To our knowledge, BACKHOME is the largest prospective remote registry of nationwide adults with cLBP.Methods Both the comeBACK and BACKHOME studies are collecting a robust and comprehensive set of risk factors, outcomes, and covariates in order to perform deep phenotyping of cLBP patients based on combined biopsychosocial variables to: define cLBP subtypes, establish phenotyping tools for routine clinical evaluation, and lead to improved cLBP outcomes in the future. The data from both studies will be used to establish techniques to develop a patient-centric definition of treatment success and to analyze cLBP patient traits to define clinically useful cLBP phenotypes, using a combination of traditional data analyses and deep learning methods.Conclusions These 2 pivotal studies, in conjunction with the ancillary studies being performed in both comeBACK and BACKHOME, and the other BACPAC-consortium research projects, we will be able to address a number of diagnostic and therapeutic issues in this complex and diverse patient population with cLBP. These studies will help clarify biopsychosocial mechanisms of cLBP with the aim to provide a foundation to improve the evaluation of treatment effectiveness and to spur new avenues of therapeutic research, including personalized outcome measures that constitute a clinically meaningful treatment effect for individual cLBP patients."
54,https://www.medrxiv.org/content/10.1101/2023.02.10.23285789v3,Sleep-Disordered Breathing Destabilizes Ventricular Repolarization,"ABSTRACTRationale Sleep-disordered breathing (SDB) increases the risk of cardiac arrhythmias and sudden cardiac death.Objectives To characterize the associations between SDB, intermittent hypoxemia, and the beat-to-beat QT variability index (QTVI), a measure of ventricular repolarization lability associated with a higher risk for cardiac arrhythmias, sudden cardiac death, and mortality.Methods Three distinct cohorts were used for the current study. The first cohort, used for cross-sectional analysis, was a matched sample of 122 participants with and without severe SDB. The second cohort, used for longitudinal analysis, consisted of a matched sample of 52 participants with and without incident SDB. The cross-sectional and longitudinal cohorts were selected from the Sleep Heart Health Study participants. The third cohort comprised 19 healthy adults exposed to acute intermittent hypoxia and ambient air on two separate days. Electrocardiographic measures were calculated from one-lead electrocardiograms.Results Compared to those without SDB, participants with severe SDB had greater QTVI (-1.19 in participants with severe SDB vs. -1.43 in participants without SDB, P = 0.027), heart rate (68.34 vs. 64.92 beats/minute; P = 0.028), and hypoxemia burden during sleep as assessed by the total sleep time with oxygen saturation less than 90% (TST90; 11.39% vs. 1.32%, P < 0.001). TST90, but not the frequency of arousals, was a predictor of QTVI. QTVI during sleep was predictive of all-cause mortality. With incident SDB, mean QTVI increased from -1.23 to -0.86 over 5 years (P = 0.017). Finally, exposing healthy adults to acute intermittent hypoxia for four hours progressively increased QTVI (from -1.85 at baseline to -1.64 after four hours of intermittent hypoxia; P = 0.016).Conclusions Prevalent and incident SDB are associated with ventricular repolarization instability, which predisposes to ventricular arrhythmias and sudden cardiac death. Intermittent hypoxemia destabilizes ventricular repolarization and may contribute to increased mortality in SDB."
54,https://www.medrxiv.org/content/10.1101/2023.10.19.23297268v2,Common and Distinct Drug Cue Reactivity Patterns Associated with Cocaine and Heroin: An fMRI Meta-Analysis,"AbstractSubstance use and substance use disorders represent ongoing major public health crises. Specifically, the use of substances such as cocaine and heroin are responsible for over 50,000 drug related deaths combined annually. We used a comparative meta-analysis procedure to contrast activation patterns associated with cocaine and heroin cue reactivity, which may reflect substance use risk for these substances. PubMed and Google Scholar were searched for studies with within-subject whole brain analyses comparing drug to neutral cues for users of cocaine and heroin published between 1995 and 2022. A total of 18 studies were included, 9 in each subgroup. Voxel-based meta-analyses were performed using seed-based d mapping with permuted subject images (SDM-PSI) for subgroup mean analyses and a contrast meta-regression comparing the two substances. Mean analysis results indicated that users of heroin showed more widespread activation in the nucleus accumbens, right inferior and left middle temporal gyrus, the right thalamus, and the right cerebellum while cocaine use was associated with recruitment of dorsolateral prefrontal cortex. Direct comparison of cue reactivity studies in heroin relative to cocaine users revealed greater activation in dopaminergic targets for users of heroin compared to users of cocaine. Differential activation patterns between substances may underlie differences in the clinical characteristics observed across users of cocaine and heroin, including seeking mood numbing effects in users of heroin. More consistent research methodology is needed to provide adequate studies for stringent meta-analyses examining common and distinct neural activation patterns across substances and moderation by clinically relevant factors."
54,https://www.medrxiv.org/content/10.1101/2024.04.02.24305201v2,Optimised methods for the targeted surveillance of extended-spectrum beta-lactamase producing Escherichia coli in human stool,"AbstractUnderstanding transmission pathways of important opportunistic, drug resistant pathogens, such as extended-spectrum beta-lactamase (ESBL) producing Escherichia coli, is essential to implementing targeted prevention strategies to interrupt transmission and reduce the number of infections. To link transmission of ESBL-producing E. coli (ESBL-EC) between two sources, single nucleotide resolution of E. coli strains as well as E. coli diversity within and between samples is required. However, the microbiological methods to best track these pathogens are unclear. Here we compared different steps in the microbiological workflow to determine the impact different pre-enrichment broths, pre-enrichment incubation times, selection in pre-enrichment, selective plating, and DNA extraction methods had on recovering ESBL-EC from human stool samples, with the aim to acquire high quality DNA for sequencing and genomic epidemiology. We demonstrate that using a 4-hour pre-enrichment in Buffered Peptone Water, plating on cefotaxime supplemented MacConkey agar and extracting DNA using Lucigen MasterPure DNA Purification kit improves the recovery of ESBL-EC from human stool and produced high-quality DNA for whole genome sequencing. We conclude that our optimised workflow can be applied for single nucleotide variant analysis of an ESBL-EC from stool."
54,https://www.medrxiv.org/content/10.1101/2024.01.25.24301669v2,Superspreading of SARS-CoV-2: a systematic review and meta-analysis of event attack rates and individual transmission patterns,"SUMMARYSARS-CoV-2 superspreading occurs when transmission is highly efficient and/or an individual infects many others, contributing to rapid spread. To better quantify heterogeneity in SARS-CoV-2 transmission, particularly superspreading, we performed a systematic review of transmission events with data on secondary attack rates or contact tracing of individual index cases published before September 2021, prior to emergence of variants of concern and widespread vaccination. We reviewed 592 distinct events and 9,883 index cases from 491 papers. Meta-analysis of secondary attack rates identified substantial heterogeneity across 12 chosen event types/settings, with the highest transmission (25–35%) in co-living situations including households, nursing homes, and other congregate housing. Among index cases, 67% produced zero secondary cases and only 3% (287) infected >5 secondary cases (“superspreaders”). Index case demographic data was limited, with only 55% of individuals reporting age, sex, symptoms, real-time PCR cycle threshold values, or total contacts. With the data available, we identified a higher percentage of superspreaders among symptomatic individuals, individuals aged 49–64 years, and individuals with over 100 total contacts. Addressing gaps in reporting on transmission events and contact tracing in the literature is needed to properly explain heterogeneity in transmission and facilitate control efforts for SARS-CoV-2 and other infections."
54,https://www.medrxiv.org/content/10.1101/2024.01.17.24301398v2,Genetic Association and Transferability for Urinary Albumin-Creatinine Ratio as a Marker of Kidney Disease in four Sub-Saharan African Populations and non-continental Individuals of African Ancestry,"AbstractBackground Genome-wide association studies (GWAS) have predominantly focused on populations of European and Asian ancestry, limiting our understanding of genetic factors influencing kidney disease in Sub-Saharan African (SSA) populations. This study presents the largest GWAS for urinary albumin-to-creatinine ratio (UACR) in SSA individuals, including 8,970 participants living in different African regions and an additional 9,705 non-resident individuals of African ancestry from the UK Biobank and African American cohorts.Methods Urine biomarkers and genotype data were obtained from two SSA cohorts (AWI-Gen and ARK), and two non-resident African-ancestry studies (UK Biobank and CKD-Gen Consortium). Association testing and meta-analyses were conducted, with subsequent fine-mapping, conditional analyses, and replication studies. Polygenic scores (PGS) were assessed for transferability across populations.Results Two genome-wide significant (P<5×10−8) UACR-associated loci were identified, one in the BMP6 region on chromosome 6, in the meta-analysis of resident African individuals, and another in the HBB region on chromosome 11 in the meta-analysis of non-resident SSA individuals, as well as the combined meta-analysis of all studies. Replication of previous significant results confirmed associations in known UACR-associated regions, including THB53, GATM, and ARL15. PGS estimated using previous studies from European ancestry, African ancestry, and multi-ancestry cohorts exhibited limited transferability of PGS across populations, with less than 1% of observed variance explained.Conclusion This study contributes novel insights into the genetic architecture of kidney disease in SSA populations, emphasizing the need for conducting genetic research in diverse cohorts. The identified loci provide a foundation for future investigations into the genetic susceptibility to chronic kidney disease in underrepresented African populations Additionally, there is a need to develop integrated scores using multi-omics data and risk factors specific to the African context to improve the accuracy of predicting disease outcomes."
54,https://www.medrxiv.org/content/10.1101/2024.01.14.24301283v2,Examining the relationships between psychological distress and financial hardship and uncertainty during the COVID-19 pandemic and the subsequent cost-of-living crisis in the United Kingdom,"AbstractBackground The study tests whether financial hardship and uncertainty have increased during the COVID-19 pandemic and the early stage of the subsequent cost-of-living crisis and whether these might explain increased psychological distress among the UK population.Methods We derive two cohorts from Understanding Society, a study representative of the UK population. Cohort 1 (C1) starts in 2016 and includes a 3-year follow-up until 2019. Cohort 2 (C2) starts in 2019 and ends in 2022. We provide descriptive statistics on financial hardship and uncertainty and apply parallel Latent Growth Modelling (LGM) on each cohort to explain variations in psychological distress (GHQ-36) based on baseline and follow-up financial trajectories. The sample is adjusted using cross-sectional weights and inverse probability weights for attrition.Results Financial hardship rates do not differ across cohorts but a marginal increase of 10 percent in financial uncertainty is observed in 2022 for C2. No significant difference in associations is observed across cohorts in the LGM with constant financial hardship increasing the GHQ-36 slope by 0.89 (95%CI=0.76;1.02) and 0.89 (95%CI=0.73;1.05) units in C1 and C2 and constant financial uncertainty increasing it respectively by 0.95 (95%CI=0.74;1.17) and 1.04 (95%CI=0.82;1.25). Baseline hardship and uncertainty increase the intercept by 2.39 (95%CI=2.11;2.67) and 1.74 (195%CI=1.38;2.10) in C1 and 2.97 (95%CI=2.65;3.29) and 2.12 (95%CI=1.75;2.49) in C2.Discussion The uncertainty caused by the 2022 cost-of-living crisis might have contributed to increase psychological distress within the UK population. Stronger detrimental effects might be expected if financial hardship were to increase."
55,https://www.medrxiv.org/content/10.1101/2024.04.08.24305450v2,Menopausal hormone therapy and the female brain: leveraging neuroimaging and prescription registry data from the UK Biobank cohort,"AbstractBackground and Objectives Menopausal hormone therapy (MHT) is generally thought to be neuroprotective, yet results have been inconsistent. Here, we present a comprehensive study of MHT use and brain characteristics in middle-to older aged females from the UK Biobank, assessing detailed MHT data, APOE ε4 genotype, and tissue-specific gray (GM) and white matter (WM) brain age gap (BAG), as well as hippocampal and white matter hyperintensity (WMH) volumes.Methods A total of 19,846 females with magnetic resonance imaging data were included (current-users = 1,153, 60.1 ± 6.8 years; past-users = 6,681, 67.5 ± 6.2 years; never-users = 12,012, mean age 61.6 ± 7.1 years). For a sub-sample (n = 538), MHT prescription data was extracted from primary care records. Brain measures were derived from T1-, T2- and diffusion-weighted images. We fitted regression models to test for associations between the brain measures and MHT variables including user status, age at initiation, dosage and duration, formulation, route of administration, and type (i.e., bioidentical vs synthetic), as well as active ingredient (e.g., estradiol hemihydrate). We further tested for differences in brain measures among MHT users with and without a history of hysterectomy ± bilateral oophorectomy and examined associations by APOE ε4 status.Results We found significantly higher GM and WM BAG (i.e., older brain age relative to chronological age) as well as smaller left and right hippocampus volumes in current MHT users, not past users, compared to never-users. Effects were modest, with the largest effect size indicating a group difference of 0.77 years (∼9 months) for GM BAG. Among MHT users, we found no significant associations between age at MHT initiation and brain measures. Longer duration of use and older age at last use post menopause was associated with higher GM and WM BAG, larger WMH volume, and smaller left and right hippocampal volumes. MHT users with a history of hysterectomy ± bilateral oophorectomy showed lower GM BAG relative to MHT users without such history. Although we found smaller hippocampus volumes in carriers of two APOE ε4 alleles compared to non-carriers, we found no interactions with MHT variables. In the sub-sample with prescription data, we found no significant associations between detailed MHT variables and brain measures after adjusting for multiple comparisons.Discussion Our results indicate that population-level associations between MHT use, and female brain health might vary depending on duration of use and past surgical history. Future research is crucial to establish causality, dissect interactions between menopause-related neurological changes and MHT use, and determine individual-level implications to advance precision medicine in female health care."
